"REPORT_ID","MONTH_DW","LAST_MONTHS","AMOUNT"
"5554115","2015.09       ","2","6824.00"
"5554115","2015.08       ","2","8282.00"
"5554115","2015.07       ","1","4948.00"
"5554115","2015.05       ","1","3537.00"
"5554115","2015.03       ","1","3810.00"
"5554115","2014.06       ","1","4338.00"
"5554115","--            ","",""
"5554115","2015.01       ","1","216.00"
"5554115","2014.10       ","1","1.00"
"5554115","2014.08       ","1","415.00"
"5554115","2014.06       ","1","238.00"
"5554115","2013.06       ","1","501.00"
"5554115","2013.04       ","1","470.00"
"5554115","2016.03       ","5","936.00"
"5554115","2016.02       ","4","737.00"
"5554115","2016.01       ","3","545.00"
"5554115","2015.12       ","2","359.00"
"5554115","2015.11       ","1","177.00"
"5554115","2015.07       ","1","261.00"
"5554115","2015.05       ","1","330.00"
"5554115","2015.03       ","1","253.00"
"5536868","2014.08       ","1","147.00"
"5536868","2014.05       ","1","103.00"
"5536868","2014.01       ","1","352.00"
"5536868","2013.07       ","1","224.00"
"5536868","2013.04       ","1","567.00"
"5536868","--            ","",""
"5545473","2015.05       ","1","145.00"
"5545473","--            ","",""
"5549795","2014.11       ","2","1050.00"
"5549795","2014.10       ","1","1000.00"
"5549795","2014.09       ","1","1000.00"
"5549795","--            ","",""
"5549795","2013.10       ","1","1808.00"
"5549795","--            ","",""
"5549795","2014.05       ","1","319.00"
"5549795","--            ","",""
"5552530","2014.01       ","1","3.00"
"5552530","--            ","",""
"5552530","2013.03       ","1","150.00"
"5552530","--            ","",""
"5553201","2016.07       ","2","1533.00"
"5553201","2016.06       ","1","1084.00"
"5553201","2016.05       ","1","325.00"
"5553201","2016.04       ","2","1096.00"
"5553201","2016.03       ","2","1206.00"
"5553201","2016.02       ","1","331.00"
"5553201","2016.01       ","2","1265.00"
"5553201","2015.12       ","1","909.00"
"5553201","2015.10       ","2","1046.00"
"5553201","2015.09       ","1","612.00"
"5553201","2015.07       ","3","420.00"
"5553201","2015.06       ","2","1073.00"
"5553201","2015.05       ","1","539.00"
"5553201","2015.03       ","1","453.00"
"5553201","2015.01       ","1","620.00"
"5553201","2014.05       ","1","267.00"
"5553201","--            ","",""
"5553201","2015.06       ","1","2525.00"
"5553201","2015.04       ","1","2443.00"
"5553201","2015.02       ","1","6368.00"
"5553201","2015.01       ","1","5575.00"
"5553201","2014.12       ","1","3643.00"
"5553201","2014.11       ","2","13902.00"
"5553201","2014.10       ","1","6285.00"
"5553201","2014.09       ","1","2871.00"
"5553201","2014.06       ","1","781.00"
"5553201","2014.04       ","1","570.00"
"5553201","2013.03       ","1","37.00"
"5553201","2012.12       ","1","1106.00"
"5553201","2015.04       ","1","704.00"
"5553201","2015.02       ","1","300.00"
"5553201","2014.09       ","1","1856.00"
"5553201","2014.07       ","1","505.00"
"5553201","2014.05       ","1","1771.00"
"5553201","2014.03       ","1","53.00"
"5553201","2013.08       ","1","593.00"
"5553201","2013.02       ","1","418.00"
"5553201","2015.06       ","3","614.00"
"5553201","2015.05       ","2","405.00"
"5553201","2015.04       ","1","200.00"
"5553201","2014.11       ","3","1227.00"
"5553201","2014.10       ","2","808.00"
"5553201","2014.09       ","1","400.00"
"5553201","2014.07       ","1","392.00"
"5553201","2014.04       ","1","140.00"
"5553201","2014.02       ","1","1.00"
"5553201","2013.09       ","1","112.00"
"5553201","2015.04       ","2","2222.00"
"5553201","2015.03       ","1","1091.00"
"5553201","2015.01       ","2","713.00"
"5553201","2014.12       ","1","298.00"
"5553201","2014.10       ","3","2748.00"
"5553201","2014.09       ","2","2074.00"
"5553201","2014.08       ","1","749.00"
"5553201","2014.07       ","1","748.00"
"5553201","2014.05       ","1","861.00"
"5553201","2014.03       ","1","1039.00"
"5553201","2013.12       ","1","812.00"
"5553201","--            ","",""
"5553205","2015.05       ","1","107.00"
"5553205","2014.12       ","1","71.00"
"5553372","2014.08       ","1","1647.00"
"5553372","2014.07       ","1","1740.00"
"5553372","2014.06       ","1","1799.00"
"5553372","2014.05       ","1","1868.00"
"5553372","2014.04       ","2","3203.00"
"5553372","2014.03       ","1","1943.00"
"5553372","2014.02       ","1","1724.00"
"5553372","2014.01       ","1","1727.00"
"5553372","2013.12       ","1","2071.00"
"5553372","2013.11       ","1","1742.00"
"5553372","2013.10       ","1","2313.00"
"5553372","2013.09       ","2","3065.00"
"5553372","2013.08       ","1","2567.00"
"5553372","2013.07       ","1","2536.00"
"5553372","2014.07       ","1","210.00"
"5553372","2014.05       ","2","606.00"
"5553372","2014.04       ","1","299.00"
"5553372","2014.02       ","7","1448.00"
"5553372","2014.01       ","6","1694.00"
"5553372","2013.12       ","5","1355.00"
"5553372","2013.11       ","4","1026.00"
"5553372","2013.10       ","3","708.00"
"5553372","2013.09       ","2","398.00"
"5553372","2013.08       ","1","95.00"
"5553372","2013.02       ","1","302.00"
"5553372","2012.12       ","1","301.00"
"5553372","2014.04       ","7","11890.00"
"5553372","2014.03       ","7","11724.00"
"5553372","2014.02       ","6","11529.00"
"5553372","2014.01       ","5","11023.00"
"5553372","2013.12       ","4","4256.00"
"5553372","2013.11       ","3","3184.00"
"5553372","2013.10       ","2","2133.00"
"5553372","2013.09       ","1","1103.00"
"5553372","2012.10       ","1","1026.00"
"5553372","--            ","",""
"5554675","2014.07       ","4","412.00"
"5554675","2014.06       ","3","255.00"
"5554675","2014.05       ","2","102.00"
"5554675","2014.04       ","1","51.00"
"5554675","2014.02       ","1","208.00"
"5554675","2013.12       ","2","398.00"
"5554675","2013.11       ","1","197.00"
"5554675","2013.09       ","2","293.00"
"5554675","2013.08       ","1","145.00"
"5554675","2013.06       ","2","332.00"
"5554675","2013.05       ","1","164.00"
"5554675","2012.09       ","3","31.00"
"5554675","2012.08       ","2","20.00"
"5554675","2012.07       ","1","10.00"
"5554675","2015.10       ","1","2.00"
"5554675","2014.12       ","4","181.00"
"5554675","2014.11       ","3","134.00"
"5554675","2014.10       ","2","88.00"
"5554675","2014.09       ","1","43.00"
"5554675","2014.07       ","2","83.00"
"5554675","2014.06       ","1","41.00"
"5554675","2014.02       ","1","92.00"
"5554675","2013.12       ","2","197.00"
"5554675","2013.11       ","1","97.00"
"5554675","2013.09       ","2","295.00"
"5554675","2013.08       ","1","145.00"
"5554675","2013.06       ","2","279.00"
"5554675","2013.05       ","1","138.00"
"5554675","2013.01       ","1","292.00"
"5554675","2012.11       ","4","1189.00"
"5554675","2012.10       ","3","880.00"
"5554675","2012.09       ","2","579.00"
"5554675","2012.08       ","1","286.00"
"5554675","--            ","",""
"5554675","2013.11       ","1","996.00"
"5554675","2013.01       ","1","1105.00"
"5554675","2012.10       ","1","1074.00"
"5554675","2012.09       ","1","1230.00"
"5527979","2016.05       ","1","7.00"
"5527979","2014.10       ","1","2.00"
"5527979","2016.02       ","1","296.00"
"5527979","--            ","",""
"5534496","2015.04       ","1","250.00"
"5534496","2015.01       ","1","39.00"
"5534496","2014.12       ","1","270.00"
"5534496","2014.10       ","1","314.00"
"5534496","2014.08       ","1","579.00"
"5534496","2014.06       ","1","220.00"
"5534496","2014.04       ","1","43.00"
"5534496","2014.03       ","1","274.00"
"5534496","2014.01       ","1","243.00"
"5534496","2013.12       ","1","318.00"
"5534496","2013.10       ","1","323.00"
"5534496","2013.08       ","1","170.00"
"5534496","2013.07       ","1","387.00"
"5534496","2013.02       ","1","257.00"
"5534496","2012.12       ","1","49.00"
"5534496","--            ","",""
"5534496","2015.02       ","1","243.00"
"5534496","2014.12       ","1","288.00"
"5534496","2014.09       ","1","264.00"
"5534496","2014.07       ","1","249.00"
"5534496","2014.05       ","1","271.00"
"5534496","2014.03       ","1","292.00"
"5534496","2014.01       ","1","295.00"
"5534496","2013.10       ","1","275.00"
"5534496","2013.08       ","1","267.00"
"5534496","--            ","",""
"5534496","2012.09       ","5","7.00"
"5534496","2012.08       ","4","5.00"
"5534496","2012.07       ","3","4.00"
"5534496","--            ","",""
"5534496","2015.05       ","1","1403.00"
"5534496","2015.02       ","1","887.00"
"5534496","2014.12       ","1","1487.00"
"5534496","2014.10       ","1","1666.00"
"5534496","2014.08       ","1","1619.00"
"5534496","2014.06       ","1","1202.00"
"5534496","2014.04       ","1","1480.00"
"5534496","2014.02       ","1","1690.00"
"5534496","2013.12       ","1","2323.00"
"5534496","2013.10       ","1","1906.00"
"5534496","2013.08       ","1","2059.00"
"5534496","2013.04       ","1","1272.00"
"5534496","2013.02       ","1","3777.00"
"5534496","2012.12       ","1","2498.00"
"5534496","2012.10       ","1","4170.00"
"5534496","2012.08       ","1","3016.00"
"5539756","2015.05       ","1","20.00"
"5539756","--            ","",""
"5553241","2015.04       ","1","58.00"
"5553241","2015.02       ","2","248.00"
"5553241","2015.01       ","1","46.00"
"5553241","2014.09       ","1","24.00"
"5553241","2014.05       ","2","259.00"
"5553241","2014.04       ","1","86.00"
"5553241","2014.01       ","2","217.00"
"5553241","2013.12       ","1","88.00"
"5553241","2013.05       ","1","150.00"
"5553241","2013.03       ","1","96.00"
"5553241","2013.01       ","1","101.00"
"5553241","--            ","",""
"5553241","2015.05       ","1","78.00"
"5553241","2014.12       ","1","73.00"
"5553241","2014.09       ","1","53.00"
"5553241","2014.06       ","1","57.00"
"5553241","2014.04       ","1","78.00"
"5553241","2014.01       ","1","52.00"
"5553241","2015.02       ","2","2702.00"
"5553241","2015.01       ","1","1169.00"
"5553241","2014.12       ","1","2041.00"
"5553241","2014.09       ","1","1269.00"
"5553241","2014.07       ","1","319.00"
"5553241","2014.05       ","1","895.00"
"5553241","2014.04       ","1","1206.00"
"5553241","2014.02       ","1","371.00"
"5409326","2014.02       ","1","1311.00"
"5409326","2013.08       ","1","989.00"
"5412548","2014.01       ","6","41.00"
"5412548","2013.12       ","5","36.00"
"5412548","2013.11       ","4","31.00"
"5412548","2013.10       ","3","26.00"
"5412548","2013.09       ","2","22.00"
"5412548","2013.08       ","1","17.00"
"5412548","2013.05       ","1","158.00"
"5412548","2013.03       ","1","213.00"
"5412548","2013.01       ","1","257.00"
"5412548","--            ","",""
"5412548","2014.11       ","1","355.00"
"5412548","2013.11       ","1","341.00"
"5412548","2013.03       ","2","344.00"
"5412548","2013.02       ","1","170.00"
"5412549","2015.03       ","1","3000.00"
"5412549","--            ","",""
"5412549","2014.03       ","3","39.00"
"5412549","2014.02       ","2","29.00"
"5412549","2014.01       ","1","7.00"
"5412549","2013.08       ","1","1369.00"
"5555708","2013.12       ","3","231.00"
"5555708","2013.11       ","4","721.00"
"5555708","2013.10       ","5","1109.00"
"5555708","2013.09       ","4","826.00"
"5555708","2013.08       ","3","600.00"
"5555708","2013.07       ","2","400.00"
"5555708","2013.06       ","1","200.00"
"5555708","2013.04       ","2","406.00"
"5555708","2013.03       ","1","200.00"
"5555708","2012.11       ","2","428.00"
"5557100","2015.05       ","1","191.00"
"5557100","--            ","",""
"5555984","2015.05       ","2","2278.00"
"5555984","2015.04       ","1","1361.00"
"5555984","2014.11       ","1","2402.00"
"5555984","2014.09       ","1","1129.00"
"5555708","2012.10       ","1","200.00"
"5555708","--            ","",""
"5528473","2013.10       ","1","52.00"
"5528473","--            ","",""
"5528998","2014.11       ","1","788.00"
"5528998","--            ","",""
"5915690","2015.01       ","1","4.00"
"5915690","2014.12       ","1","39.00"
"5895897","2015.03       ","1","777.00"
"5895897","--            ","",""
"5895897","2015.02       ","1","1334.00"
"5895897","--            ","",""
"5903718","2015.05       ","1","461.00"
"5903718","2015.04       ","1","3424.00"
"5903718","2015.02       ","1","3100.00"
"5903718","2015.01       ","1","1362.00"
"5903718","2014.12       ","1","1868.00"
"5903718","2014.10       ","1","1659.00"
"5903718","2014.09       ","1","69.00"
"5903718","2014.08       ","1","1326.00"
"5903718","2014.05       ","2","4498.00"
"5903718","2014.04       ","1","2862.00"
"5903718","2014.03       ","1","2351.00"
"5889137","2014.12       ","3","158.00"
"5889137","2014.11       ","2","182.00"
"5889137","2014.10       ","1","195.00"
"5889137","2014.08       ","1","199.00"
"5894148","2015.02       ","1","298.00"
"5894148","--            ","",""
"5903718","2014.02       ","1","1843.00"
"5903718","2014.01       ","1","758.00"
"5903718","--            ","",""
"5903718","2015.06       ","1","591.00"
"5903718","2015.04       ","1","978.00"
"5903718","2015.03       ","1","876.00"
"5903718","2014.11       ","1","1005.00"
"5903718","2014.10       ","1","871.00"
"5903718","2014.07       ","2","1945.00"
"5903718","2014.06       ","1","1026.00"
"5903718","2014.05       ","2","1636.00"
"5903718","2014.04       ","1","805.00"
"5903718","2014.03       ","1","439.00"
"5903718","2014.02       ","1","198.00"
"5903718","--            ","",""
"5903718","2015.06       ","1","14.00"
"5903718","2015.05       ","1","304.00"
"5903718","2015.03       ","1","208.00"
"5903718","--            ","",""
"5895310","2015.05       ","1","327.00"
"5895310","--            ","",""
"5896025","2015.05       ","1","759.00"
"5896025","2014.04       ","1","188.00"
"5896025","2013.06       ","1","523.00"
"5896025","2012.12       ","2","878.00"
"5896025","2012.11       ","1","480.00"
"5896025","2012.10       ","3","1203.00"
"5896025","2012.09       ","2","812.00"
"5896025","2012.08       ","1","456.00"
"5896025","2015.05       ","1","373.00"
"5896025","2013.08       ","1","38.00"
"5896025","2013.04       ","1","48.00"
"5896025","2012.12       ","1","101.00"
"5896025","2012.11       ","1","368.00"
"5896025","--            ","",""
"5896025","2013.09       ","4","411.00"
"5896025","2013.08       ","3","387.00"
"5896025","2013.07       ","2","364.00"
"5896025","2013.06       ","1","175.00"
"5896025","2012.12       ","3","2091.00"
"5896025","2012.11       ","2","1440.00"
"5896025","2012.10       ","1","802.00"
"5896025","2012.08       ","3","639.00"
"5896025","2015.02       ","1","1062.00"
"5896025","2013.05       ","1","422.00"
"5896025","2013.04       ","1","6.00"
"5896025","2013.03       ","1","58.00"
"5896025","2012.10       ","1","394.00"
"5896025","--            ","",""
"5896025","2012.11       ","3","730.00"
"5896025","2012.10       ","2","534.00"
"5896025","2012.09       ","1","336.00"
"5896025","--            ","",""
"5917725","2013.12       ","1","346.00"
"5917725","2012.10       ","1","130.00"
"5917163","2014.04       ","7","476.00"
"5917163","2014.03       ","7","476.00"
"5917163","2014.02       ","7","674.00"
"5917163","2014.01       ","7","870.00"
"5917163","2013.12       ","7","1063.00"
"5917163","2013.11       ","7","1253.00"
"5917163","2013.10       ","7","1440.00"
"5917163","2013.09       ","6","1625.00"
"5917163","2013.08       ","6","1730.00"
"5917163","2013.07       ","5","1827.00"
"5917163","2013.06       ","5","1918.00"
"5917163","2013.05       ","5","2051.00"
"5917163","2013.04       ","4","2225.00"
"5917163","2013.03       ","3","2129.00"
"5917163","2013.03       ","1","305.00"
"5917163","2013.01       ","1","304.00"
"5917163","2012.09       ","1","188.00"
"5917163","--            ","",""
"5917163","2015.02       ","1","108.00"
"5917163","--            ","",""
"5911308","2015.04       ","7","3376.00"
"5911308","2015.03       ","6","3176.00"
"5911308","2015.02       ","5","2866.00"
"5911308","2015.01       ","4","1876.00"
"5911308","2014.12       ","3","1312.00"
"5911308","2014.11       ","2","781.00"
"5911308","2014.10       ","1","283.00"
"5911308","2014.07       ","2","2300.00"
"5911308","2014.06       ","1","1610.00"
"5911308","2014.04       ","1","1883.00"
"5911308","2014.02       ","1","1660.00"
"5911308","2013.12       ","2","799.00"
"5911308","2013.11       ","1","368.00"
"5911308","--            ","",""
"5919829","2014.06       ","3","494.00"
"5919829","2014.05       ","2","291.00"
"5919829","2014.04       ","1","94.00"
"5919829","2014.02       ","2","388.00"
"5919829","2014.01       ","1","192.00"
"5919829","2013.10       ","3","494.00"
"5919829","2013.09       ","2","291.00"
"5919829","2013.08       ","1","95.00"
"5905517","2014.04       ","1","41.00"
"5905517","--            ","",""
"5910814","2013.01       ","1","229.00"
"5910814","--            ","",""
"5910814","2015.02       ","1","1039.00"
"5910814","--            ","",""
"5910814","2013.08       ","4","753.00"
"5910814","2013.07       ","3","1716.00"
"5910814","2013.06       ","2","443.00"
"5910814","2013.05       ","1","1882.00"
"5910814","2013.01       ","1","377.00"
"5910814","2012.11       ","1","1818.00"
"5910814","2012.09       ","1","222.00"
"5910814","--            ","",""
"5918464","2014.09       ","1","1123.00"
"5918464","2013.04       ","1","433.00"
"5918464","2013.04       ","1","472.00"
"5918464","--            ","",""
"5918464","2013.04       ","1","260.00"
"5918464","2012.12       ","1","211.00"
"5918464","2013.05       ","1","1600.00"
"5918464","--            ","",""
"5888465","2012.08       ","1","1.00"
"5888465","--            ","",""
"5897060","2015.03       ","1","1504.00"
"5897060","--            ","",""
"5918574","2015.05       ","1","534.00"
"5918574","--            ","",""
"5918574","2015.12       ","1","237.00"
"5918574","2015.10       ","3","2836.00"
"5918574","2015.09       ","2","2209.00"
"5918574","2015.08       ","1","1594.00"
"5918574","2015.06       ","1","700.00"
"5918574","2015.04       ","1","691.00"
"5918574","2015.02       ","1","700.00"
"5918574","2014.11       ","1","3061.00"
"5918574","2014.09       ","1","700.00"
"5918574","2014.06       ","1","1522.00"
"5918574","2014.04       ","1","92.00"
"5918574","2014.02       ","1","199.00"
"5918574","2015.12       ","1","375.00"
"5918574","2015.10       ","1","479.00"
"5918574","2015.08       ","1","500.00"
"5918574","2015.06       ","1","500.00"
"5918574","2015.04       ","1","499.00"
"5918574","2015.02       ","1","497.00"
"5918574","2014.09       ","1","499.00"
"5918574","2014.05       ","1","253.00"
"5918574","2013.12       ","1","198.00"
"5918574","--            ","",""
"5918574","2016.02       ","1","269.00"
"5918574","2015.12       ","1","296.00"
"5918574","2015.08       ","1","249.00"
"5918574","2015.05       ","1","261.00"
"5918574","2014.12       ","1","242.00"
"5918574","2014.09       ","1","238.00"
"5918574","2014.03       ","1","243.00"
"5918574","2014.01       ","1","135.00"
"5902755","2014.02       ","2","1.00"
"5902755","2014.01       ","1","1.00"
"5902755","2013.07       ","2","1.00"
"5902755","2013.06       ","1","1.00"
"5902755","2014.09       ","1","40.00"
"5902755","2014.03       ","1","42.00"
"5902755","2014.01       ","1","1.00"
"5902755","2013.11       ","1","50.00"
"5902755","2013.09       ","1","8.00"
"5902755","--            ","",""
"5938676","2014.01       ","1","1.00"
"5938676","2013.11       ","4","188.00"
"5938676","2013.10       ","3","287.00"
"5938676","2013.09       ","2","189.00"
"5938676","2013.08       ","1","93.00"
"5938676","--            ","",""
"5937761","2015.03       ","2","10.00"
"5937761","2015.02       ","1","10.00"
"5945923","2015.04       ","1","1487.00"
"5945923","2014.10       ","1","1112.00"
"5945923","2014.06       ","1","4.00"
"5945923","--            ","",""
"5945923","2015.02       ","1","68.00"
"5945923","2014.10       ","1","302.00"
"5924786","2015.02       ","1","13.00"
"5924786","2012.09       ","1","43.00"
"5924786","2012.12       ","1","212.00"
"5924786","--            ","",""
"5924807","2013.10       ","3","494.00"
"5924807","2013.09       ","2","400.00"
"5924807","2013.08       ","1","200.00"
"5924807","2013.04       ","1","200.00"
"5924807","2013.02       ","2","400.00"
"5924807","2013.01       ","1","200.00"
"5924807","2012.11       ","2","400.00"
"5924807","2012.10       ","1","200.00"
"5924807","2012.08       ","2","400.00"
"5924807","--            ","",""
"5927746","2015.06       ","3","5892.00"
"5927746","--            ","",""
"5937851","2014.07       ","1","219.00"
"5937851","2014.05       ","1","255.00"
"5937851","2014.03       ","1","197.00"
"5937851","2012.08       ","2","296.00"
"5937851","2013.06       ","1","225.00"
"5937851","2013.03       ","1","252.00"
"5937851","2013.02       ","1","353.00"
"5937851","2013.01       ","1","335.00"
"5937851","2012.11       ","1","347.00"
"5937851","2012.09       ","1","153.00"
"5937851","2012.08       ","1","314.00"
"5937851","--            ","",""
"5937851","2015.05       ","1","1300.00"
"5937851","2014.09       ","1","231.00"
"5937851","2013.10       ","1","183.00"
"5937851","2012.10       ","3","4443.00"
"5937851","2012.09       ","3","3613.00"
"5937851","2012.08       ","2","3386.00"
"5937851","2013.02       ","1","104.00"
"5937851","2012.10       ","1","77.00"
"5936402","2014.02       ","1","527.00"
"5936402","2013.03       ","1","63.00"
"5936402","2012.08       ","1","1318.00"
"5936402","--            ","",""
"5936402","2014.10       ","1","15.00"
"5936402","2014.02       ","2","339.00"
"5936402","2014.01       ","1","144.00"
"5936402","--            ","",""
"5939923","2013.02       ","1","180.00"
"5939923","--            ","",""
"5940434","2015.06       ","1","765.00"
"5940434","2015.04       ","1","813.00"
"5940434","2015.02       ","1","791.00"
"5940434","2014.10       ","1","906.00"
"5940434","2014.07       ","1","1043.00"
"5940434","2014.06       ","1","924.00"
"5940434","2014.04       ","2","1879.00"
"5940434","2014.03       ","1","829.00"
"5940434","2013.11       ","1","584.00"
"5940434","2013.09       ","2","2583.00"
"5940434","2013.08       ","2","2116.00"
"5940434","2013.07       ","1","952.00"
"5940434","2013.05       ","2","3309.00"
"5940434","2013.04       ","1","1524.00"
"5940434","2013.02       ","1","286.00"
"5940434","2012.12       ","1","2202.00"
"5940434","2012.11       ","1","1232.00"
"5940434","2012.10       ","1","1490.00"
"5940434","2012.09       ","1","1430.00"
"5940434","2012.08       ","1","700.00"
"5951635","2015.05       ","1","256.00"
"5951635","2015.03       ","1","337.00"
"5956066","2014.06       ","1","1129.00"
"5956066","--            ","",""
"5956066","2013.01       ","1","1351.00"
"5956066","2012.11       ","1","34.00"
"5944442","2013.09       ","7","3908.00"
"5944442","2013.08       ","7","4436.00"
"5944442","2013.07       ","7","4016.00"
"5944442","2013.06       ","7","998.00"
"5944442","2013.05       ","7","3806.00"
"5944442","2013.04       ","7","4798.00"
"5944442","2013.03       ","7","6438.00"
"5944442","2013.02       ","7","7809.00"
"5944442","2013.01       ","6","8830.00"
"5944442","2012.12       ","5","9019.00"
"5944442","2012.11       ","4","6044.00"
"5944442","2012.10       ","3","3146.00"
"5944442","2012.09       ","2","5070.00"
"5944442","2012.08       ","1","2357.00"
"5944442","2013.08       ","1","2031.00"
"5944442","2013.05       ","1","18.00"
"5944442","2013.03       ","1","2693.00"
"5944442","2012.09       ","1","521.00"
"5944442","2013.07       ","1","825.00"
"5944442","2013.03       ","1","76.00"
"5944442","2013.08       ","1","2562.00"
"5944442","2013.07       ","1","56.00"
"5944442","2013.03       ","1","3253.00"
"5944442","2012.11       ","1","2017.00"
"5944442","2012.10       ","1","3085.00"
"5944442","--            ","",""
"5940526","2014.09       ","1","166.00"
"5940526","2014.08       ","1","630.00"
"5940526","2014.07       ","2","991.00"
"5940526","2014.06       ","1","342.00"
"5940526","2014.04       ","1","200.00"
"5940526","2014.02       ","1","940.00"
"5940526","2014.01       ","1","441.00"
"5940526","--            ","",""
"5946721","2015.03       ","1","50.00"
"5946721","2015.01       ","1","50.00"
"5946721","2014.06       ","1","50.00"
"5946721","--            ","",""
"5931308","2015.06       ","1","598.00"
"5931308","2014.10       ","1","35.00"
"5931308","2014.09       ","1","1215.00"
"5931308","2014.08       ","1","1114.00"
"5931308","2014.03       ","1","378.00"
"5931308","2013.08       ","1","1068.00"
"5939432","2014.03       ","1","4.00"
"5939432","2014.01       ","1","161.00"
"5939432","2013.09       ","1","147.00"
"5939432","--            ","",""
"5943796","2014.03       ","7","363.00"
"5943796","2014.02       ","7","359.00"
"5943796","2014.01       ","7","355.00"
"5943796","2013.12       ","7","350.00"
"5943796","2013.11       ","7","346.00"
"5943796","2013.10       ","7","342.00"
"5943796","2013.07       ","7","331.00"
"5943796","2013.06       ","7","327.00"
"5943796","2013.05       ","7","323.00"
"5943796","2013.04       ","7","320.00"
"5943796","2013.03       ","7","316.00"
"5943796","2013.02       ","6","313.00"
"5943796","2013.01       ","5","319.00"
"5943796","2012.12       ","4","300.00"
"5943796","2012.11       ","3","281.00"
"5943796","--            ","",""
"5943796","2014.10       ","1","155.00"
"5943796","2014.09       ","1","264.00"
"5943796","2014.01       ","1","293.00"
"5943796","2013.11       ","1","118.00"
"5943796","2013.10       ","1","248.00"
"5943796","2013.08       ","1","240.00"
"5943796","2013.06       ","2","629.00"
"5943796","2013.05       ","2","827.00"
"5943796","2013.04       ","1","523.00"
"5943796","--            ","",""
"5943796","2014.09       ","1","126.00"
"5943796","2014.01       ","1","152.00"
"5943796","2013.10       ","1","140.00"
"5943796","2013.08       ","1","128.00"
"5943796","2013.06       ","1","27.00"
"5943796","2013.05       ","2","270.00"
"5943796","2013.04       ","1","121.00"
"5943796","2013.01       ","1","124.00"
"5943796","2012.10       ","1","201.00"
"5943796","--            ","",""
"5947464","2015.06       ","1","686.00"
"5947464","2015.04       ","1","698.00"
"5947464","2015.02       ","1","689.00"
"5947464","2014.12       ","2","782.00"
"5947464","2014.11       ","1","66.00"
"5947464","2014.09       ","1","631.00"
"5947464","2014.06       ","2","786.00"
"5947464","2014.05       ","1","135.00"
"5947464","2014.04       ","2","853.00"
"5947464","2014.03       ","1","201.00"
"5947464","2014.02       ","1","595.00"
"5947464","2013.12       ","1","253.00"
"5947464","2013.10       ","1","650.00"
"5947464","2013.08       ","1","720.00"
"5947464","2013.05       ","1","98.00"
"5947464","--            ","",""
"5947464","2015.05       ","1","200.00"
"5947464","2015.03       ","1","200.00"
"5947464","2015.01       ","1","200.00"
"5947464","2014.12       ","1","200.00"
"5947464","2014.11       ","2","400.00"
"5947464","2014.10       ","1","200.00"
"5947464","2014.08       ","2","400.00"
"5947464","2014.07       ","1","200.00"
"5947464","2014.04       ","1","221.00"
"5947464","2014.03       ","1","200.00"
"5947464","2014.01       ","1","200.00"
"5947464","2013.08       ","1","203.00"
"5947464","2015.06       ","1","714.00"
"5947464","2015.04       ","1","429.00"
"5947464","2015.02       ","1","365.00"
"5947464","2014.12       ","1","313.00"
"5947464","2014.09       ","1","346.00"
"5947464","2014.07       ","1","349.00"
"5947464","2014.05       ","1","434.00"
"5947464","2014.03       ","1","389.00"
"5947464","2013.10       ","1","349.00"
"5947464","2013.03       ","1","330.00"
"5947464","2015.04       ","1","1590.00"
"5947464","2015.02       ","1","523.00"
"5947464","2014.12       ","1","3832.00"
"5947464","2014.09       ","1","1755.00"
"5947464","2014.07       ","1","6976.00"
"5947464","2014.05       ","2","6778.00"
"5947464","2014.04       ","1","6619.00"
"5947464","2014.02       ","1","2804.00"
"5947464","2013.10       ","1","1117.00"
"5947464","2013.08       ","1","7045.00"
"5947464","2013.06       ","1","1779.00"
"5947464","2013.03       ","1","1206.00"
"5947464","2014.04       ","1","52.00"
"5947464","2014.02       ","1","114.00"
"5947464","2014.09       ","3","677.00"
"5947464","2014.08       ","2","429.00"
"5947464","2014.07       ","1","186.00"
"5947464","2014.05       ","2","349.00"
"5947464","2014.04       ","1","97.00"
"5947464","2014.03       ","2","346.00"
"5947464","2014.02       ","1","165.00"
"5947464","2014.01       ","1","211.00"
"5947464","2013.09       ","1","253.00"
"5947464","2013.07       ","2","233.00"
"5947464","2013.06       ","1","34.00"
"5947464","2013.04       ","1","235.00"
"5947464","2012.12       ","1","157.00"
"5947464","--            ","",""
"5950036","2014.06       ","1","2172.00"
"5950036","--            ","",""
"5956992","2014.08       ","1","1918.00"
"5956992","--            ","",""
"5936953","2014.08       ","2","1754.00"
"5936953","2014.07       ","1","2052.00"
"5936953","2014.05       ","1","69.00"
"5936953","2013.12       ","1","430.00"
"5936953","2013.08       ","2","1209.00"
"5936953","2013.07       ","1","1135.00"
"5936953","2013.01       ","1","584.00"
"5936953","2012.10       ","1","20.00"
"5936953","2012.08       ","1","1600.00"
"5936953","--            ","",""
"5936953","2014.06       ","1","2390.00"
"5936953","2014.02       ","1","320.00"
"5943881","2015.04       ","1","78.00"
"5943881","2015.03       ","1","296.00"
"5943881","2016.02       ","2","183.00"
"5943881","2016.01       ","1","90.00"
"5943881","2015.11       ","2","51.00"
"5943881","2015.10       ","1","124.00"
"5943881","2015.08       ","3","151.00"
"5943881","2015.07       ","2","176.00"
"5943881","2015.06       ","1","185.00"
"5943881","2014.02       ","1","42.00"
"5953435","2015.07       ","1","490.00"
"5953435","2015.05       ","1","526.00"
